X,Y,NDVI,Building_Density,SVF,Albedo,Distance_to_Water,Elevation,LST
59,0,0.661550906845096,0.006228567929616278,0.9032316127001736,0.2729581478539999,0.417193000900063,188.02690206247973,11.96254037301915
60,0,0.6718848641668456,0.0056635511899047865,0.9202037066674391,0.23840502423767196,0.42426406871192845,188.7030577587479,12.390036786193793
61,0,0.7138642566948536,0.006848282526648501,0.9307021870560979,0.25823196252494196,0.43133513652379396,190.08517188620982,12.088515310245251
62,0,0.7549291829036133,0.008366821394090375,0.9292879005563665,0.2388013630133407,0.4384062043356594,192.15571788353668,12.27687839046218
63,0,0.7286506272173403,0.008314854840218353,0.9075424056657673,0.2508621152052059,0.4454772721475249,194.60725877417133,12.261678690962507
64,0,0.6395850177483149,0.013564684514065296,0.8556629828474418,0.23711848155113174,0.45254833995939037,197.09780800888188,12.85214066354382
65,0,0.6605756022556003,0.02070399277944101,0.85277314598065,0.2251443280919166,0.4596194077712559,199.45091767977118,12.97244099317385
66,0,0.6968779492201451,0.02359213785623655,0.9101269267405343,0.2637082138619743,0.4666904755831214,201.6310142922082,12.253036854405664
67,0,0.7015514763853332,0.02205817621037027,0.9515998585503526,0.24423131622748293,0.47376154339498683,203.57219951300397,12.44216300023232
68,0,0.6838907611804299,0.01180185838967649,0.9590889782671461,0.30202596106730756,0.48083261120685233,205.10503127476795,11.935922435363528
69,0,0.6728980329489678,0.0055750146650009255,0.9578621034538173,0.2573367577698672,0.48790367901871773,206.11875476828197,12.665005687527787
70,0,0.6741205603808278,0.011159734755639857,0.9741182724899141,0.18073571630682972,0.4949747468305832,206.78900317696213,13.559542545138292
71,0,0.6805981209744147,0.018090898559672487,0.9831698293845608,0.210181161555325,0.5020458146424487,207.54900029085206,13.031681663669529
72,0,0.7300446035825024,0.018336572363387146,0.9609622224744684,0.2337067308005529,0.5091168824543142,208.7837796786023,12.49414769039716
73,0,0.7407456213666879,0.01618072762565283,0.9335616326452054,0.23092677570780618,0.5161879502661797,210.62846056824185,12.394188617611567
74,0,0.7218104127620228,0.00871908733993898,0.942533310861885,0.24937288189683796,0.5232590180780451,213.0127297474712,12.045953821442291
75,0,0.6823188626359932,0.0026644629651359775,0.9668806916237191,0.24121207409181727,0.5303300858899106,215.6770974397166,12.139328525183172
76,0,0.6531147813548204,0.003344521514322038,0.9737294336108357,0.17991777208266835,0.5374011537017761,218.11998047648177,13.0235557364836
77,0,0.662392899934799,0.007436302560454702,0.9626982430147473,0.2631176765201219,0.5444722215136416,219.77290141991764,12.179593396521135
78,0,0.6953090796981436,0.014350201490054141,0.9482185538738843,0.20266891365463155,0.551543289325507,220.38170797505978,13.028376572512002
79,0,0.6931456249947299,0.019277046677020234,0.9338896939109047,0.19031084220810146,0.5586143571373725,220.21628133151802,13.38554603824122
80,0,0.7019645256860306,0.011418339134053263,0.9180155635808842,0.19556646809580186,0.565685424949238,219.9288340389462,13.469458922420118
81,0,0.6801744265178731,0.0031183135485946143,0.8835400171318644,0.24057494768903748,0.5727564927611035,220.1930462673598,13.18433466330053
82,0,0.7283557043193037,0.0014477906331097348,0.8669627748310129,0.21754702876500742,0.5798275605729689,221.33811769475165,13.445785321876894
83,0,0.7750744521334082,0.0017800254802095945,0.9230696107880683,0.20315109711104312,0.5868986283848344,223.1998144259342,13.318819152997914
84,0,0.7505257944204872,0.00207870476279714,0.963110818063684,0.19876224237615192,0.5939696961966998,225.33063265242572,13.286186301249048
85,0,0.7070731660130681,0.001203565996340412,0.9473367121648057,0.15596731848874995,0.6010407640085653,227.37795065982084,14.026089631900813
86,0,0.6327406941104418,0.0003216851198032176,0.9329985083293943,0.173978733169473,0.6081118318204308,229.25312456626366,14.151416168746554
87,0,0.6306542601138334,0.00011828007592552131,0.9407246147696916,0.1642821820426161,0.6151828996322963,231.03070034021172,14.278149648962204
88,0,0.7304681030573912,6.0695605283386964e-05,0.9452525336928163,0.20389413517603394,0.6222539674441618,232.82547259577484,13.460968570086335
89,0,0.7684972927696453,1.425176334902459e-05,0.9480280695444769,0.25253673469228366,0.6293250352560272,234.76177635467852,12.612649974043084
90,0,0.6823182965816641,1.3604843865884504e-06,0.9453141406730091,0.2479970889761446,0.6363961030678927,236.9283819163494,12.603967299223353
91,0,0.607802598551977,5.6730801573601474e-08,0.9212824433019338,0.2633033725300357,0.6434671708797582,239.28362003549503,12.498238232258522
92,0,0.5843295663081804,7.47516567568503e-10,0.9039839032064756,0.24815532690319742,0.6505382386916237,241.63753616136972,12.676214461685118
93,0,0.6258577320955353,0.0,0.9270481427819226,0.2029592427591135,0.6576093065034891,243.76856913975516,12.934757942319699
94,0,0.7010669518325221,0.0,0.9617099835220445,0.2197333519316969,0.6646803743153545,245.531351738618,12.453220631949721
95,0,0.7683823304683222,0.0,0.96349276914107,0.2128451091142436,0.67175144212722,246.84338552030408,12.528086283722796
96,0,0.7645997275806871,0.0,0.9432861971449118,0.13971555450766898,0.6788225099390855,247.66056969161764,13.649206459112856
97,0,0.7403581382561005,0.0,0.9093796958948375,0.17451023395522652,0.6858935777509511,248.04000886069826,13.571926679949819
98,0,0.7072514679889583,0.0,0.878552119555503,0.21209944792676294,0.6929646455628166,248.15393517907307,13.45968805197138
99,0,0.6780119413161187,0.0,0.9045742844049443,0.2124867284618971,0.700035713374682,248.17221784003664,13.514751374038122
0,1,-0.050000000000000024,0.0,0.8955467466507105,0.15192762880092509,0.0070710678118654745,106.51889421739926,18.456721368854762
1,1,-0.050000000000000024,0.0,0.9227577778303051,0.14952266838315229,0.0,107.15669958819137,17.97714901101249
2,1,-0.050000000000000024,0.0,0.9482899814410077,0.10456608699399435,0.0070710678118654745,108.10619413918357,19.06453541184724
3,1,-0.04994267054087179,0.0,0.9526694044659216,0.1549763685900609,0.014142135623730947,109.04583417778356,19.002811154868336
4,1,-0.047019776042669104,0.0,0.9354442072297475,0.1639603149033226,0.021213203435596423,109.95029437886379,19.342999903333617
5,1,-0.013647465965456426,0.0,0.9237268235713132,0.18067051816143764,0.028284271247461898,111.04063945558532,18.865248430163717
6,1,0.09152453721544668,0.0,0.9199889639479175,0.192878631391905,0.03535533905932737,112.4635764380231,16.957318255667623
7,1,0.2323128996765298,0.0,0.9193088206109343,0.179608402528516,0.042426406871192854,114.06841312263008,15.00765398887438
8,1,0.3572394841854405,0.0,0.9161350316798724,0.21462863998234016,0.049497474683058325,115.59040562610593,13.321339475314367
9,1,0.4392201635976793,0.0,0.9134537825176129,0.16303864140032168,0.056568542494923796,116.97855110267912,13.44820948293587
10,1,0.472586592982875,0.0,0.9243540191324127,0.1634032758014204,0.06363961030678927,118.35512926639574,13.3422493871594
11,1,0.510066763651936,0.0,0.9419038527387323,0.19757796662102545,0.07071067811865475,119.70409179596375,12.81096884578012
12,1,0.48706772057391795,0.0,0.9322853682761318,0.18654444087398547,0.07778174593052023,120.85375981139207,13.272066789377838
13,1,0.4900051024741439,0.0,0.9245002261477802,0.20918300708426904,0.08485281374238571,121.80711039861126,13.13939409260039
14,1,0.5109366943859092,0.0,0.9449572958176491,0.2597505178937757,0.09192388155425117,122.89381747668568,12.410020705889215
15,1,0.5458438143720665,0.0,0.9478551186310257,0.22435565829427379,0.09899494936611664,124.48509198843034,12.683477258376781
16,1,0.5758293365305505,0.0,0.9282938552732549,0.21615735094551342,0.10606601717798211,126.61465811343761,12.72770379214189
17,1,0.5793628907460947,0.0,0.9154927603188838,0.18693565306175894,0.11313708498984759,128.94582314896843,13.082746996645806
18,1,0.6000003202540696,0.0,0.9222861920484413,0.1583577899093191,0.12020815280171306,131.05451175011393,13.283248000018672
19,1,0.665616601441808,0.0,0.9322778883800178,0.21541543603605723,0.12727922061357855,132.6943500688718,12.346079788808987
20,1,0.7283900183387785,0.0,0.9475179164724196,0.25722783067211563,0.13435028842544403,133.9050085054925,11.67267179784287
21,1,0.6940039524240837,0.0,0.9694342981794857,0.2232594759710286,0.14142135623730948,135.00273018831152,12.12519355342545
22,1,0.6654250144488316,0.0,0.981051311417695,0.23212580505815528,0.14849242404917495,136.39894819283583,12.098003341210582
23,1,0.656221269519075,0.0,0.9766245487517394,0.2599656076340145,0.15556349186104046,138.28512878050773,11.845975732582417
24,1,0.6975303602232239,0.0,0.9739314809855609,0.2629852932586446,0.1626345596729059,140.46266327918684,11.745770817900778
25,1,0.7216187377275515,0.0,0.9786892334059972,0.2412137983342468,0.1697056274847714,142.4786053843803,11.961506768345304
26,1,0.6822585020193902,0.0,0.9736373682082404,0.2239802933601739,0.17677669529663687,143.95001423910696,12.294141519039423
27,1,0.6230757056008291,0.0,0.9656320501011977,0.16107202996918116,0.18384776310850234,144.83793942778394,13.25350325273131
28,1,0.6332509315744344,0.0,0.9671297139945598,0.18649354209347946,0.19091883092036782,145.44702531909107,12.913603316751152
29,1,0.6665719138708627,0.0,0.9676392773369862,0.1994688460146402,0.19798989873223327,146.12085645484112,12.688656256585157
30,1,0.7041424674276555,2.3007510388333836e-06,0.957095731752861,0.1914559099728165,0.20506096654409875,146.94020567001292,12.801223236065141
31,1,0.6805073792398796,7.627613962213562e-05,0.9303724682519753,0.23359020931510155,0.21213203435596423,147.7618503125335,12.53416975399949
32,1,0.6592000107695941,0.0009310674331704166,0.8991704521151171,0.29284479931431173,0.2192031021678297,148.51031068883867,12.037729281018342
33,1,0.6384029838905572,0.00419574113004132,0.9017464691452999,0.25675222660923597,0.22627416997969518,149.3266910287377,12.492917610287282
34,1,0.6184832819766254,0.007029282775608348,0.9425958965339278,0.22475439997664876,0.2333452377915607,150.40794084869808,12.727780010872443
35,1,0.6484534484796953,0.0044864121101775255,0.9750079529545133,0.23444265462517005,0.2404163056034261,151.7948727372894,12.392103199159791
36,1,0.6567954925240507,0.0012004684171525869,0.9876145178393924,0.20437456229007972,0.2474873734152916,153.37905974143243,12.789740173152747
37,1,0.6579721111667481,0.00018369813880242682,0.9845401490202115,0.2548456798210765,0.2545584412271571,155.05949322255276,12.387728573908486
38,1,0.7010398783588292,4.985452315284788e-05,0.9613319720913376,0.18441272169357426,0.26162950903902255,156.83450817286183,13.4171273391509
39,1,0.7157462686103139,0.00033026486667473614,0.9318688861956588,0.24969128750447755,0.26870057685088805,158.7689339185089,12.84998450466941
40,1,0.7224282996880738,0.0014665750201781466,0.916745681585246,0.23475010271657076,0.2757716446627535,160.87563708760186,13.110512150359725
41,1,0.7097944255025099,0.002416762075536633,0.8913403230187208,0.19608475021975347,0.28284271247461895,162.97953173890056,13.666319906245263
42,1,0.6825896972415944,0.0014693109713126628,0.8544845051960812,0.1992086038593365,0.28991378028648446,164.75980427055106,13.779293862673933
43,1,0.6909387986500302,0.00033858304228425004,0.8712245854399793,0.18171004142055955,0.2969848480983499,166.05663823262682,13.860859289420166
44,1,0.722429950471269,6.022694023310118e-05,0.9073612397960346,0.1762346713558644,0.3040559159102154,167.08274238881933,13.713545638233445
45,1,0.7191081691431052,0.0001731394921900681,0.9053903857320205,0.17017393413898732,0.3111269837220809,168.20227406090103,13.852799233998498
46,1,0.6820856520934304,0.001517607156380878,0.8859795707543392,0.24056993781242259,0.31819805153394637,169.60862275733382,13.265858461094176
47,1,0.6817790887513657,0.0065561713220162725,0.8946630913819366,0.24820687594492113,0.3252691193458118,171.36188108474443,13.24638043739689
48,1,0.6717767424213164,0.010786119564918891,0.8959505173210547,0.15543662165433553,0.33234018715767727,173.53315994737088,14.420957654232376
49,1,0.670577135460586,0.007460809010963677,0.8621688961979168,0.25573614851653864,0.3394112549695428,176.03844066915815,13.263563164180466
50,1,0.6646173059693203,0.0072861264033700825,0.8570453041368804,0.21407418272149126,0.3464823227814083,178.44497774518624,13.621383976289584
51,1,0.6665730462495383,0.016639383206986883,0.880627022751052,0.21803656196744933,0.35355339059327373,180.2315321120597,13.330484905672394
52,1,0.6445860607293368,0.02331214135369285,0.90093448925834,0.17011307730796926,0.36062445840513924,181.27669953284368,13.835200998647135
53,1,0.6215297709321861,0.0175024238414982,0.917080982939882,0.24515938145247274,0.3676955262170047,181.99253558184287,12.926361526549421
54,1,0.6618049504138359,0.011819815189071194,0.9407041930145976,0.22955579450588254,0.3747665940288702,182.95632663049267,12.847002512494749
55,1,0.6885417485827297,0.019869308087886235,0.953241481533845,0.25291242348007714,0.38183766184073564,184.4077756320786,12.320725364764712
56,1,0.6549244377509633,0.028501437823363167,0.9498871254538287,0.2611582624676099,0.38890872965260115,186.05558313024295,12.13771328896467
57,1,0.6465576492533811,0.017672170223214333,0.9476775734598127,0.25013010483931347,0.39597979746446654,187.3872918007552,12.115065826235258
58,1,0.6920929275099366,0.007569225910855987,0.9457216278190673,0.19093548275348035,0.40305086527633205,188.1974504559243,12.655356831951464
59,1,0.6958247470899395,0.0075860893605220565,0.9398712843920585,0.21265846653669743,0.4101219330881975,188.79270509294713,12.477928247960854
60,1,0.6693738014890637,0.008908884164520094,0.9439251554379151,0.20062023232324805,0.417193000900063,189.71628337824723,12.776175198161683
61,1,0.6965336650125179,0.012056659585414502,0.9424685147884259,0.24943764045197894,0.42426406871192845,191.3306780053711,12.20735949344784
62,1,0.7222287940537386,0.013109448609337299,0.9334317181300512,0.24045166420842867,0.43133513652379396,193.60127199265355,12.315880260003736
63,1,0.685802769310117,0.010872914013474663,0.9065524268379821,0.26180522659002575,0.4384062043356594,196.17612503387534,12.21937496341772
64,1,0.6351756112353086,0.013179249407297504,0.8769180966769069,0.2541417703801271,0.4454772721475249,198.6673125147153,12.537283812404786
65,1,0.6832105389591112,0.02089819133451832,0.8755918738200339,0.17354101294769697,0.45254833995939037,200.88393296940615,13.389492860731737
66,1,0.7158692955527493,0.030703783234938817,0.894805964019449,0.2584360303160612,0.4596194077712559,202.81597169449475,12.308812043982117
67,1,0.6907306625011752,0.030129020209138525,0.9181601747260992,0.24552490199382357,0.4666904755831214,204.45787211888006,12.572871062415308
68,1,0.6634516026818467,0.015804740181080745,0.9422096386021834,0.21858138848080116,0.47376154339498683,205.72355071921598,13.037171687704728
69,1,0.6837887841326247,0.008942059850466148,0.9601809845289677,0.23254720247919386,0.4808326112068522,206.57099326180142,12.904199864027808
70,1,0.7172999570693408,0.013505089783498814,0.9746515201022454,0.2141375257111463,0.48790367901871773,207.18000574253406,13.036172812161265
71,1,0.7265332616976006,0.01689003728232913,0.9798526935246821,0.2379594136524002,0.4949747468305832,207.92621947056503,12.58889111791589
72,1,0.7469202722983972,0.01695756489268546,0.9688065651314766,0.21599976888169786,0.5020458146424487,209.1450000612113,12.630481205565689
73,1,0.7266455254500903,0.01460943257632336,0.9514287465747164,0.23015030850878385,0.5091168824543142,210.97171133919892,12.349423749983215
74,1,0.6883369392439811,0.009159438116419585,0.9459512233700805,0.22460825382830982,0.5161879502661797,213.3450764537985,12.395815953076404
75,1,0.6831789957722771,0.004477690004938844,0.9513542804074565,0.2081932486322713,0.5232590180780451,215.98566929391598,12.583263009883696
76,1,0.6886812040033587,0.005733774685045205,0.9565861061070626,0.22893863719273222,0.5303300858899106,218.37805567010508,12.39791502644855
77,1,0.7119140116702123,0.012349528070106712,0.9470102469183009,0.29970685721399715,0.5374011537017761,219.98686362683503,11.680510414282594
78,1,0.7413534520844582,0.022818569006507312,0.9313963667308588,0.20524257966040216,0.5444722215136416,220.61651203888192,12.983280161470429
79,1,0.7258562956840957,0.02830208971361333,0.912700767231333,0.20379213888604708,0.551543289325507,220.56982798896706,13.257767908116142
80,1,0.6898205644713515,0.01641014841506144,0.8994631990731803,0.19220539611871168,0.5586143571373725,220.47795300703393,13.614005610326078
81,1,0.6966632312673728,0.006009674515094392,0.9002993957277123,0.2132597963172971,0.565685424949238,220.94481747910552,13.394848195941481
82,1,0.7393619242669986,0.005436113279667845,0.9136517310034531,0.2523707115294571,0.5727564927611034,222.2207786482409,12.808629434335069
83,1,0.7446444661462104,0.007367713198086889,0.9508211417593077,0.2485983009884274,0.5798275605729689,224.107431841671,12.703989650547516
84,1,0.7236379950070346,0.008627309443292439,0.9743539310206958,0.22423969214140277,0.5868986283848344,226.18344088487876,12.970157059162355
85,1,0.715133288318001,0.005088507434336213,0.9664055739427653,0.23809072981800491,0.5939696961966998,228.14635311343255,12.911813284931803
86,1,0.651306568524591,0.0017859915807731895,0.9463413214039935,0.2334893159681673,0.6010407640085653,229.94796371635815,13.274185108899466
87,1,0.641420637971829,0.0012615060619583641,0.9250166293260169,0.19769471287251325,0.6081118318204308,231.69210153347535,13.84120063660224
88,1,0.7071843832942057,0.0007601784763159727,0.9111660678535526,0.1726089537513463,0.6151828996322963,233.50632726406158,13.954943010426268
89,1,0.7303744617940133,0.00019730716720299513,0.9132675860465201,0.24489169323611817,0.6222539674441618,235.4840060570948,12.857850942046204
90,1,0.6651801361299408,2.2508704557811868e-05,0.9286696531298984,0.23181513760623024,0.6293250352560272,237.64149141601143,12.87564470351641
91,1,0.6417796117849013,1.197885729372189e-06,0.9341458348936548,0.2221014427650571,0.6363961030678927,239.88230407083282,12.821273309544825
92,1,0.6621618088857272,2.475434898164134e-08,0.9235966772966386,0.21393448037053747,0.6434671708797582,242.03565765544704,12.761405174444421
93,1,0.6752037557566799,0.0,0.9263856895119762,0.23768338039314754,0.6505382386916237,243.96514999868288,12.391626083770111
94,1,0.6973839942191052,0.0,0.9504126212052866,0.23346573951754315,0.6576093065034891,245.6222258336844,12.346709659506926
95,1,0.7210907515175289,0.0,0.9629015151128812,0.21123508014387815,0.6646803743153545,246.98579369701443,12.626287148943845
96,1,0.7244115365900968,0.0,0.9599296610058691,0.18041457001197395,0.67175144212722,248.01257755750518,13.143573706444506
97,1,0.7619746720034928,0.0,0.9323463278953181,0.2554522158565491,0.6788225099390855,248.6910189542998,12.435769963531254
98,1,0.7625386458644612,0.0,0.8996045227580126,0.2513814857774055,0.6858935777509511,249.081986481132,12.75602634017037
99,1,0.7268012895456617,0.0,0.9145542525087412,0.22719283625263112,0.6929646455628166,249.26062413241428,13.142879410548924
0,2,-0.050000000000000024,0.0,0.9193310045041736,0.10132486430975128,0.014142135623730949,107.72872100975863,19.295969440479727
1,2,-0.050000000000000024,0.0,0.9353041564579282,0.13993378146110444,0.0070710678118654745,108.45326215829024,18.394400560541868
2,2,-0.050000000000000024,0.0,0.9504517832720217,0.13868869561581304,0.0,109.50096643976187,17.95829870271821
3,2,-0.04999487903140522,0.0,0.9611738118011917,0.1288353636426252,0.007071067811865474,110.48049066036731,18.625626316641814
4,2,-0.04970058074088482,0.0,0.9627923023926721,0.1662184764594695,0.014142135623730949,111.36742535228383,18.653491182756994
5,2,-0.04497744241033806,0.0,0.95341743491892,0.17809565586132067,0.021213203435596427,112.43498035732702,18.86421456119587
6,2,-0.013793255198394052,0.0,0.9215026589752104,0.17792989634892797,0.028284271247461894,113.86750136531376,18.739765445063824
7,2,0.08620637213117005,0.0,0.8785905048516809,0.18988282500756615,0.035355339059327376,115.49657720693102,17.123984836105542
8,2,0.24486539964618945,0.0,0.8664517804600407,0.14876401267852596,0.04242640687119285,116.98306060473934,15.272913848060988
9,2,0.36160883488061546,0.0,0.881496885408465,0.16701002700314677,0.04949747468305832,118.19607567005744,13.830276581996522
10,2,0.4149249218845186,0.0,0.9049914340151592,0.18177126536381677,0.056568542494923796,119.27990491146494,13.285768777814885
11,2,0.462150190575347,0.0,0.9316559594936733,0.17867371012953692,0.06363961030678927,120.38379435149633,13.083518090833984
12,2,0.4779721431621844,0.0,0.9414266540272456,0.2119814383337616,0.07071067811865474,121.50194162932432,12.762132822552843
13,2,0.4714151271269166,0.0,0.9417139351436413,0.19585775983680379,0.07778174593052023,122.62414697268781,13.185105322962642
14,2,0.4565586888838157,0.0,0.9454713320854065,0.2410496359248558,0.08485281374238571,123.91136609775486,12.854106930963088
15,2,0.5152968103767924,0.0,0.943582567163743,0.18550600591977418,0.09192388155425117,125.5886589698101,13.237039878550354
16,2,0.5578430203592744,0.0,0.9500241118121879,0.27303278455601815,0.09899494936611665,127.66331930640726,11.95197161915289
17,2,0.5347726814859063,0.0,0.9509652987052004,0.279798308065774,0.10606601717798214,129.84750357089575,11.930782046043833
18,2,0.6132339472412252,0.0,0.9438671593543748,0.22014926688604183,0.11313708498984759,131.78520773738668,12.323749676830749
19,2,0.6835638132647002,0.0,0.941297614751045,0.25471860197032153,0.12020815280171308,133.3071668582298,11.737755673822985
20,2,0.7058655348350495,0.0,0.9466666726826563,0.22225118070721445,0.12727922061357855,134.51185912108434,12.132131722561502
